Desc,Cantidad,Valor,Fecha,Lugar,UUID
LIGERO,2,47.41,2014-07-30T19:25:20,55024,F4C50FA7-D433-428E-972D-31218EA665C1
T6-LIGERO,1,12.93,2014-07-30T19:25:20,55024,F4C50FA7-D433-428E-972D-31218EA665C1
PAGO POR USO DE ESTACIONAMIENTO,1,18.11,2014-07-23T14:45:56,14308,83FD3AE9-6700-418B-8DE5-9D8E58E657F1
ALIMENTOS Y BEBIDAS,1,317.67,2014-04-29T11:30:19,,512ada75-1a65-46cc-bb8d-3a3152762a41
CONSUMO DE ALIMENTOS,1,133.62,2014-07-24T16:28:53,3580,0b20517c-5c93-4918-a202-444c28d2f25e
ALIMENTOS Y BEBIDA,1,128.88,2014-06-03T10:53:28,63157,CCA2C58F-BFF2-4ECF-A879-F3AA09D0E9C5
Consumo Estacionamiento en Tarifa Horaria,1,36.21,2014-09-21T21:05:28,2960,E525B8B5-F96E-421D-9752-F5034FBD2804
BOING JUGO GUAYABA,1,10.9,2014-09-15T14:13:07,39850,DC4AF857-0CA4-40AD-AFC9-FEB432973107
BIDA JUGO SABOR GUAY,1,8.3,2014-09-15T14:13:07,39850,DC4AF857-0CA4-40AD-AFC9-FEB432973107
BIDA JUGO SABOR UVA,1,8.3,2014-09-15T14:13:07,39850,DC4AF857-0CA4-40AD-AFC9-FEB432973107
BIDA JUGO SABOR UVA,1,8.3,2014-09-15T14:13:07,39850,DC4AF857-0CA4-40AD-AFC9-FEB432973107
ADES JUGO GUANABANA,1,17.9,2014-09-15T14:13:07,39850,DC4AF857-0CA4-40AD-AFC9-FEB432973107
JUMEX NECTAR DURAZNO,1,28,2014-09-15T14:13:07,39850,DC4AF857-0CA4-40AD-AFC9-FEB432973107
JUMEX JUGO MANZANA,1,15.75,2014-09-15T14:13:07,39850,DC4AF857-0CA4-40AD-AFC9-FEB432973107
JUMEX JUGO MANZANA,1,15.75,2014-09-15T14:13:07,39850,DC4AF857-0CA4-40AD-AFC9-FEB432973107
JUMEX JUGO MANZANA,1,15.75,2014-09-15T14:13:07,39850,DC4AF857-0CA4-40AD-AFC9-FEB432973107
JUMEX JUGO MANZANA,1,15.75,2014-09-15T14:13:07,39850,DC4AF857-0CA4-40AD-AFC9-FEB432973107
JUMEX NECTAR MANZANA,1,28,2014-09-15T14:13:07,39850,DC4AF857-0CA4-40AD-AFC9-FEB432973107
MIRINDA 6PK,1,25.43,2014-09-15T14:13:07,39850,DC4AF857-0CA4-40AD-AFC9-FEB432973107
PEPSI COLA LIGHT 6PK,1,25.86,2014-09-15T14:13:07,39850,DC4AF857-0CA4-40AD-AFC9-FEB432973107
COCA COLA 8PK,1,41.29,2014-09-15T14:13:07,39850,DC4AF857-0CA4-40AD-AFC9-FEB432973107
COCA COLA LIGHT 8PK,1,44.83,2014-09-15T14:13:07,39850,DC4AF857-0CA4-40AD-AFC9-FEB432973107
COCA COLA 8PK,1,41.29,2014-09-15T14:13:07,39850,DC4AF857-0CA4-40AD-AFC9-FEB432973107
JUMEX VIDRIO UVA,1,8.25,2014-09-15T14:13:07,39850,DC4AF857-0CA4-40AD-AFC9-FEB432973107
JUMEX VIDRIO UVA,1,8.25,2014-09-15T14:13:07,39850,DC4AF857-0CA4-40AD-AFC9-FEB432973107
JUMEX VIDRIO UVA,1,8.25,2014-09-15T14:13:07,39850,DC4AF857-0CA4-40AD-AFC9-FEB432973107
JUMEX VIDRIO UVA,1,8.25,2014-09-15T14:13:07,39850,DC4AF857-0CA4-40AD-AFC9-FEB432973107
CUETARA HOJALDRADAS,1,39.9,2014-09-15T14:13:07,39850,DC4AF857-0CA4-40AD-AFC9-FEB432973107
PETALO SERV BCA180PZ,1,9.14,2014-09-15T14:13:07,39850,DC4AF857-0CA4-40AD-AFC9-FEB432973107
CUETARA HOJALD CHOC,1,31.2,2014-09-15T14:13:07,39850,DC4AF857-0CA4-40AD-AFC9-FEB432973107
CUETARA HOJALD CHOC,1,31.2,2014-09-15T14:13:07,39850,DC4AF857-0CA4-40AD-AFC9-FEB432973107
GV VASO BICOLOR 16OZ,1,18.02,2014-09-15T14:13:07,39850,DC4AF857-0CA4-40AD-AFC9-FEB432973107
GV VASO BICOLOR 16OZ,1,18.02,2014-09-15T14:13:07,39850,DC4AF857-0CA4-40AD-AFC9-FEB432973107
FUZE TEA DURAZN 500,1,9,2014-09-15T14:13:07,39850,DC4AF857-0CA4-40AD-AFC9-FEB432973107
FUZE TEA NEGRO 500,1,9,2014-09-15T14:13:07,39850,DC4AF857-0CA4-40AD-AFC9-FEB432973107
FUZE TEA DURAZN 500,1,9,2014-09-15T14:13:07,39850,DC4AF857-0CA4-40AD-AFC9-FEB432973107
FUZE TEA DURAZN 500,1,9,2014-09-15T14:13:07,39850,DC4AF857-0CA4-40AD-AFC9-FEB432973107
FUZE TEA DURAZN 500,1,9,2014-09-15T14:13:07,39850,DC4AF857-0CA4-40AD-AFC9-FEB432973107
FUZE TEA DURAZN 500,1,9,2014-09-15T14:13:07,39850,DC4AF857-0CA4-40AD-AFC9-FEB432973107
FUZE TEA NEGRO 500,1,9,2014-09-15T14:13:07,39850,DC4AF857-0CA4-40AD-AFC9-FEB432973107
FUZE TEA NEGRO 500,1,9,2014-09-15T14:13:07,39850,DC4AF857-0CA4-40AD-AFC9-FEB432973107
FUZE TEA NEGRO 500,1,9,2014-09-15T14:13:07,39850,DC4AF857-0CA4-40AD-AFC9-FEB432973107
FUZE TEA NEGRO 500,1,9,2014-09-15T14:13:07,39850,DC4AF857-0CA4-40AD-AFC9-FEB432973107
0001 CONSUMO DE ALIMENTOS,1,242.24,2014-03-28T18:28:02,77507,5CAB78DB-DE5C-4FC2-A911-3F24A02C79CA
CONSUMO DE ALIMENTOS,1,618.53,2014-09-04T10:27:38,72810,CC99AB1E-46CD-47F4-8B59-F7C276A1897F
CONSUMO DE ALIMENTOS,1,356.9,2014-04-24T15:15:18,0,94A572F9-114D-4F19-86E3-694BEDE127DF
CONSUMO,1,81.04,2014-07-16T16:46:10,3100,D6083153-9E0E-41AC-B21D-4DDB630048D2
CONSUMO DE ALIMENTOS Y BEBIDAS FOLIO 97516,1,793.97,2014-03-11T17:08:56,6700,120FDC0C-EB6B-4868-9616-9A4E002A93DA
CONSUMO ALIMENTOS,1,282.76,2014-07-21T12:09:55,32310,3f123813-dd70-4ead-a3cf-23011589c2a0
COCA COLA,1,20.69,2014-09-25T17:26:54,77530,2B0CC86E-1C88-4F0D-96FF-4446CB189C97
Bocadillos,1,100,2014-09-25T17:26:54,77530,2B0CC86E-1C88-4F0D-96FF-4446CB189C97
Bocadillos,1,100,2014-09-25T17:26:54,77530,2B0CC86E-1C88-4F0D-96FF-4446CB189C97
Bocadillos,1,100,2014-09-25T17:26:54,77530,2B0CC86E-1C88-4F0D-96FF-4446CB189C97
ALIMENTOS Y BEBIDAS,1,324.57,2014-08-31T22:22:42,,0f70ab1e-fd95-4a82-8aa7-b92c25194921
CONSUMO,1,165.53,2014-09-17T09:59:26,14300,421D2DC5-B9FA-4034-A691-7E2CF613D946
CONSUMO DE ALIMENTOS,1,517.24,2014-09-23T11:37:15,27250,75A9ACB1-59CA-4689-B10A-99D2A549F8DE
CHICKEN BAKE 1 PZA KIRKLAND SIGNATURE,1,35.28,2014-06-13T16:29:32,72190,82EF3AFF-7BD5-44BA-9D63-64A788E9D2D2
"MITADES 18"" PIZZA ESPECIAL",1,141.11,2014-06-13T16:29:32,72190,82EF3AFF-7BD5-44BA-9D63-64A788E9D2D2
ALIMENTOS Y BEBIDAS,1,109.48,2014-08-26T19:21:03,,f4c22e6d-7197-4cfd-ac0d-fc6dcf5d8ea8
Consumo de Alimentos,1,162.93,2014-03-30T17:17:07,53310,57D539FE-0294-4E8C-9493-CE3C54032530
CAMBIO CAFE A.  X CAFE C/LECHE,2,9.9138,2014-07-07T10:53:43,,8FE10941-543F-4122-AC73-6D48E639CCA4
DES2A FAJITAS D/POLLO S/CASCAB,1,77.5862,2014-07-07T10:53:43,,8FE10941-543F-4122-AC73-6D48E639CCA4
DES3A CHILAQUILES EN S/PASILLA,1,81.8966,2014-07-07T10:53:43,,8FE10941-543F-4122-AC73-6D48E639CCA4
CONSUMO,1,41.38,2014-05-19T22:33:44,44160,C253827F-8CAC-49DD-97A9-7E2CF9EC3324
CONSUMO,1,235.34,2014-07-11T20:46:09,62389,8D1D3251-FC47-4E8D-A710-E689EAFD3561
RESTAURANTE,1,129.31,2014-05-07T15:40:15,,3b419fd4-806b-4b8f-9f87-d8113e46ce2f
CONSUMO DE ALIMENTOS,1,261.21,2014-06-26T15:26:12,67301,C060145F-143E-4DA7-BD55-793CD5F0BB1A
Estacionamiento de autos,1,417.24,2014-08-18T18:28:47,15620,804E041C-91B9-41C5-B446-31E9462F5783
24PZ CUERNITOS,1,176.21,2014-05-16T10:28:31,37290,22CCA524-B1D3-4BB2-92F2-4706C3CC38E6
RG 3.78LT TAMPICO,1,23.53,2014-05-16T10:28:31,37290,22CCA524-B1D3-4BB2-92F2-4706C3CC38E6
CHAR MINIMUF,1,170.84,2014-09-12T19:24:00,50010,84DFB98A-4E34-4328-9F23-364D98D18DC7
CHAR MINIMUF,1,170.84,2014-09-12T19:24:00,50010,84DFB98A-4E34-4328-9F23-364D98D18DC7
PAPA PACK,1,105.38,2014-09-12T19:24:00,50010,84DFB98A-4E34-4328-9F23-364D98D18DC7
OREJITAS,1,98.73,2014-09-12T19:24:00,50010,84DFB98A-4E34-4328-9F23-364D98D18DC7
OREJITAS,1,98.73,2014-09-12T19:24:00,50010,84DFB98A-4E34-4328-9F23-364D98D18DC7
ROL CANELA,1,76.72,2014-09-12T19:24:00,50010,84DFB98A-4E34-4328-9F23-364D98D18DC7
ROL CANELA,1,76.72,2014-09-12T19:24:00,50010,84DFB98A-4E34-4328-9F23-364D98D18DC7
TUXEDOGREEKY,1,71.62,2014-09-12T19:24:00,50010,84DFB98A-4E34-4328-9F23-364D98D18DC7
TUXEDOGREEKY,1,71.62,2014-09-12T19:24:00,50010,84DFB98A-4E34-4328-9F23-364D98D18DC7
10PZ TUTTI,1,69.9,2014-09-12T19:24:00,50010,84DFB98A-4E34-4328-9F23-364D98D18DC7
PRINGLES20PK,1,60.77,2014-09-12T19:24:00,50010,84DFB98A-4E34-4328-9F23-364D98D18DC7
PRINGLES20PK,1,60.77,2014-09-12T19:24:00,50010,84DFB98A-4E34-4328-9F23-364D98D18DC7
MINI BOMBOM,1,42.54,2014-09-12T19:24:00,50010,84DFB98A-4E34-4328-9F23-364D98D18DC7
COPIA CARTA B&N 1-99 HOJAS,16,0.6,2014-09-07T21:52:20,64610,6ECC54CC-31E7-4673-A385-18416F8C15BD
COPIA CARTA COLOR 1-49 HOJAS,2,10.78,2014-09-07T21:52:20,64610,6ECC54CC-31E7-4673-A385-18416F8C15BD
PEAJE ALPUYECA,2,51.72,2014-06-23T08:57:36,52772,9B7BBE22-C24C-96A4-91E5-051C3E847827
PEAJE IGUALA,1,56.03,2014-06-23T08:57:36,52772,9B7BBE22-C24C-96A4-91E5-051C3E847827
PAGO POR USO DE ESTACIONAMIENTO,1,250,2014-07-25T15:29:00,52763,928F5594-ADCA-4BF6-A80F-119CD35AD903
CARTUCHO DE TINTA,1,343.96552,2014-07-16T12:13:55,45133,16F69064-985F-404B-B3B6-189ED4DD3199
CARTUCHO COLOR HP,1,343.96448,2014-07-16T12:13:55,45133,16F69064-985F-404B-B3B6-189ED4DD3199
PAGO POR USO DE ESTACIONAMIENTO,1,120.69,2014-07-16T11:31:25,52763,613B5BE6-0378-497D-82D3-85A8E675B18E
BOLIGRAFO RETR 4-1 FORAY C/REP,1,43.02,2014-08-20T13:47:11,22540,87A407A8-CCA5-4799-B196-AE65EA78E210
SCANEO DOCUMENTOS,4,4.22,2014-08-20T13:47:11,22540,87A407A8-CCA5-4799-B196-AE65EA78E210
PAPEL REC 100% OD CTA C/500H,1,42.67,2014-08-20T13:47:11,22540,87A407A8-CCA5-4799-B196-AE65EA78E210
SOBRE MANILA CARTA 90G OD C/50,1,74.91,2014-08-20T13:47:11,22540,87A407A8-CCA5-4799-B196-AE65EA78E210
MASKING TAPE 110 GRAL 24mmx50m,1,15.79,2014-08-20T13:47:11,22540,87A407A8-CCA5-4799-B196-AE65EA78E210
PUNTA DCIELO,1,85,2014-07-20T15:58:33,72197,E2391C4D-6D1F-4E76-8878-4E24FDFE3863
SUPER LIFE,1,57.5,2014-07-20T15:58:33,72197,E2391C4D-6D1F-4E76-8878-4E24FDFE3863
BOTANAS,1,29.7,2014-07-20T15:58:33,72197,E2391C4D-6D1F-4E76-8878-4E24FDFE3863
ELITE SER500,1,25.43,2014-07-20T15:58:33,72197,E2391C4D-6D1F-4E76-8878-4E24FDFE3863
EMP COMB 486,1,25.9,2014-07-20T15:58:33,72197,E2391C4D-6D1F-4E76-8878-4E24FDFE3863
GV CUCHARAS,1,9.4,2014-07-20T15:58:33,72197,E2391C4D-6D1F-4E76-8878-4E24FDFE3863
Zanahoria Americano,1,276.85,2014-07-22T10:44:24,7600,6A8ECB9C-AE43-43BE-9B23-6D33BED020F2
Gel Arandano 2Lt,1,145.37,2014-07-22T10:44:24,7600,6A8ECB9C-AE43-43BE-9B23-6D33BED020F2
CONSUMO,1,41.38,2014-09-16T21:54:06,44110,0CC07753-6726-4479-8F67-641DABCFC72A
CONSUMO DE ALIMENTOS,1,923.62,2014-06-11T18:03:29,21370,CFD0DE5F-761C-4609-9D23-457073412614
Hospedaje Paquete ( 2),1,1050.42,2014-08-23T08:42:33,,08D35369-5180-4380-AA70-1A6F2DA9E2FC
REFRESCO N/R,1,87.62,2014-09-17T20:46:01,25020,D6CFA89D-7C22-4E1F-AF19-94A2F3AC08FD
CONSUMO SEGÚN FOLIO 9529 DE FECHA 04/07/2014,1,830.16,2014-07-08T12:15:47,97110,90161168-bd24-460b-88c1-d1de5008a001
REFRESCO COLA PAQUETE DE DOS,1,32.11,2014-04-22T14:03:04,52764,D810C2C1-42D6-4848-8175-671EF32AD681
REFRESCO NARANJA NARANJA FANT,1,12.5,2014-04-22T14:03:04,52764,D810C2C1-42D6-4848-8175-671EF32AD681
REFRESCO BI PACK CC MAS FANTA,1,25,2014-04-22T14:03:04,52764,D810C2C1-42D6-4848-8175-671EF32AD681
REFRESCO COLA ZERO COCA COLA,1,6.29,2014-04-22T14:03:04,52764,D810C2C1-42D6-4848-8175-671EF32AD681
VASO DESECHABLE NATURAL NO.10,2,8.97,2014-04-22T14:03:04,52764,D810C2C1-42D6-4848-8175-671EF32AD681
PEAJE EN EFECTIVO CORRESPONDIENTE AL CRUCE DE#NRU: 01205100044095651AA115563722EBCE#FECHA: 23/05/2014#HORA: 10:11:02#CASETA: Ocotlán#CLASE: A,1,110.34,2014-05-27T21:31:17,44637,B393F1E8-8933-4D8D-BE92-D5C1574EB032
PEAJE EN EFECTIVO CORRESPONDIENTE AL CRUCE DE#NRU: 0111510001127859A0378A4EF69EE6DD#FECHA: 23/05/2014#HORA: 10:38:48#CASETA: Tlaquepaque#CLASE: A,1,44.83,2014-05-27T21:31:17,44637,B393F1E8-8933-4D8D-BE92-D5C1574EB032
PEAJE EN EFECTIVO CORRESPONDIENTE AL CRUCE DE#NRU: 012032000190186915BF68D17A6443A7#FECHA: 21/05/2014#HORA: 10:02:46#CASETA: Ocotlán#CLASE: A,1,110.34,2014-05-27T21:31:17,44637,B393F1E8-8933-4D8D-BE92-D5C1574EB032
CONSUMO DE ALIMENTOS,1,189.66,2014-06-26T11:21:04,57170,B964A4F2-5F16-41DF-9312-4082F214D0F7
CONSUMO DE ALIMENTOS,1,137.93,2014-06-16T20:47:29,68000,C6E977CF-ABE1-474C-B099-B49C3261D3A5
205/55R 16 DEFENDER GRNX 91 T MICHELIN,4,1637.25,2014-09-09T13:04:05,,C05D2D27-4FDB-48F3-AEDD-5AE8675DFBFC
VALVULA DE PLASTICO CORTA NINCGBO 1 1/4 SIN CAMARA - VARIOS - - NINCGBO,4,10,2014-09-09T13:04:05,,C05D2D27-4FDB-48F3-AEDD-5AE8675DFBFC
ALINEACION DELANTERA (AYC-AGE),1,186.32,2014-09-09T13:04:05,,C05D2D27-4FDB-48F3-AEDD-5AE8675DFBFC
BALANCEO RUEDA RIN 17 O MENOR (AYC-AGE),4,43,2014-09-09T13:04:05,,C05D2D27-4FDB-48F3-AEDD-5AE8675DFBFC
PLOMOS AUTO Y PICK UP RIN ACERO POR ONZA,10,5.19,2014-09-09T13:04:05,,C05D2D27-4FDB-48F3-AEDD-5AE8675DFBFC
INFLADO LLANTA CON NITROGENO (AYC-AGE),4,31.5,2014-09-09T13:04:05,,C05D2D27-4FDB-48F3-AEDD-5AE8675DFBFC
"CONSUMO DE RESTAURANTE
TICKET # 30034",1,339.65,2014-03-28T15:10:42,32040,51CF5AD0-673A-453A-9E1B-E69C0214DA4F
IVA   16.00  0.00   CONSUMO,1,86.206897,2014-06-27T14:27:50,7300,210AE2CB-B29A-4A2F-AB97-85C702B0FD76
CENTRO DE NEGOCIOS,1,8.62,2014-09-11T15:07:58,76800,b6fb0c1f-e8de-4ab7-b0bf-2efd5176b529
ESTACIONAMIENTO,1,206.9,2014-09-11T15:07:58,76800,b6fb0c1f-e8de-4ab7-b0bf-2efd5176b529
1 CONSUMO ALIMENTOS,1,304.4,2014-03-21T11:49:08,88730,CAF19BCF-EEB0-E341-8CB0-870BC1833E5E
RESTAURANTE,1,166.38,2014-06-25T15:36:52,,C4A0D175-C83F-4FF8-ADA4-04EA662C4C3B
ALOJAMIENTO                        (  3),1,2820.05,2014-05-09T10:53:46,59300,b01fdada-3f0b-434a-8a57-dfea067f851f
CONSUMO SEGÚN FOLIO 6685 DE FECHA 06/09/2014,1,281.04,2014-09-08T11:04:04,48335,b7cfd527-78f8-4161-ba3d-fd63e7bc9871
ALIMENTOS Y BEBIDA,1,171.55,2014-07-01T23:17:14,76160,93D058FA-CF8C-495B-8B0E-D8939675F74B
ALIMENTOS Y BEBIDA,1,171.55,2014-07-01T23:17:14,76160,93D058FA-CF8C-495B-8B0E-D8939675F74B
ALIMENTOS Y BEBIDA,1,171.55,2014-07-01T23:17:14,76160,93D058FA-CF8C-495B-8B0E-D8939675F74B
ALIMENTOS Y BEBIDA,1,182.76,2014-07-01T23:17:14,76160,93D058FA-CF8C-495B-8B0E-D8939675F74B
ALIMENTOS Y BEBIDA,1,98.28,2014-07-01T23:17:14,76160,93D058FA-CF8C-495B-8B0E-D8939675F74B
CONSUMO,1,181.03,2014-07-08T21:40:17,59730,A926E1AD-C1BF-42B2-85A5-7FA3E8AC932A
Internet                           (  1),1,429.27,2014-05-29T10:49:44,77500,d87f47f2-9b8a-4adb-b6cd-b7a8b2a7b402
ALIMENTOS Y BEBIDA,1,179.74,2014-06-26T19:41:42,54040,3675A45A-7321-4D8F-AFBD-97E56046AC48
ALIMENTOS Y BEBIDA,1,182.76,2014-06-26T19:41:42,54040,3675A45A-7321-4D8F-AFBD-97E56046AC48
COCA-COLA LIGHT 1LT,2,12.07,2014-06-24T16:26:29,24030,e384178b-669a-458c-a34f-8b0fac4972ec
AGUA BONAFONT 1 LT,1,11.5,2014-06-24T16:26:29,24030,e384178b-669a-458c-a34f-8b0fac4972ec
PACHONCITOSTIARO140G,1,16,2014-06-24T16:26:29,24030,e384178b-669a-458c-a34f-8b0fac4972ec
PZ PZ GALLETASCANELITAS90,1,8.5,2014-06-24T16:26:29,24030,e384178b-669a-458c-a34f-8b0fac4972ec
PZ PZ GANSITO 50 GR,2,7,2014-06-24T16:26:29,24030,e384178b-669a-458c-a34f-8b0fac4972ec
SERVICIO CONSUMO ALIMENTOS Y      BEBIDAS,1,857.76,2014-07-07T16:27:58,,9A0530A2-A656-4E3C-99E7-E511CE54D0C3
ROLLOS PAVO Y QUESO 12 PIEZAS KIRKLAND SIGNATURE,4,140.22,2014-06-10T21:20:27,14380,181CBC07-0044-4B8B-AD54-6B4E0C2ED901
JUGO D NARANJA C/PULPA 4/1 L JUMEX UNICO FRESCO,1,83.78,2014-06-10T21:20:27,14380,181CBC07-0044-4B8B-AD54-6B4E0C2ED901
MINI ROLES DE CANELA 510G 32CT UPPER CRUST,1,81.74,2014-06-10T21:20:27,14380,181CBC07-0044-4B8B-AD54-6B4E0C2ED901
YOGHURT BATIDO C/FRUTA 10 DE 150G C/U ALPURA,3,35.29,2014-06-10T21:20:27,14380,181CBC07-0044-4B8B-AD54-6B4E0C2ED901
SURTIDOS MINIBRIK 40/250ML JUGOS DEL VALLE,1,183.12,2014-06-10T21:20:27,14380,181CBC07-0044-4B8B-AD54-6B4E0C2ED901
AGUA DE MANANTIAL 30/500ML KIRKLAND SIGNATURE,1,64.35,2014-06-10T21:20:27,14380,181CBC07-0044-4B8B-AD54-6B4E0C2ED901
BOLLOS C/ CHISPAS CHOC 32 PZ 765G CAFE VALLEY,3,86.47,2014-06-10T21:20:27,14380,181CBC07-0044-4B8B-AD54-6B4E0C2ED901
IMP  COLOR CARTA 1,2,10.34483,2014-05-07T09:52:51,58270,A87CDC05-98F6-43E9-9BBF-CE8114CB2D49
CART  COUCHE CTA 2,1,3.01724,2014-05-07T09:52:51,58270,A87CDC05-98F6-43E9-9BBF-CE8114CB2D49
ENMICADO CARTA,2,12.06655,2014-05-07T09:52:51,58270,A87CDC05-98F6-43E9-9BBF-CE8114CB2D49
FRUTAL 250ML P Y C,1,8,2014-08-19T09:42:15,57520,d3de86ca-3e5a-458c-8ee7-5db5fa98b58b
COLCH BIMBO NAR 130G,1,12,2014-08-19T09:42:15,57520,d3de86ca-3e5a-458c-8ee7-5db5fa98b58b
CUCHARAJUMFEST25PZ,1,20.26,2014-08-19T09:42:15,57520,d3de86ca-3e5a-458c-8ee7-5db5fa98b58b
PLATOS FESTIVN5 20PZ,2,15.95,2014-08-19T09:42:15,57520,d3de86ca-3e5a-458c-8ee7-5db5fa98b58b
SERV PETALO 100PZ,1,9.48,2014-08-19T09:42:15,57520,d3de86ca-3e5a-458c-8ee7-5db5fa98b58b
CONSUMO SEGUN TICKET 2425,1,485.35,2014-06-13T13:33:58,21030,D800B65F-FFF2-E341-8DBF-475942482315
PEAJES CHICHEN ITZA NRU:202922000048032939ED9DB329C10ED4,1,128.45,2014-05-07T17:18:09,,00770E49-C200-460E-9023-A5B8AD3FCB5B
PEAJES XCAN NRU:2016210000605077B8421F98E59F42A6,1,222.41,2014-05-07T17:18:09,,00770E49-C200-460E-9023-A5B8AD3FCB5B
PEAJES XCAN NRU:20163200012135257E25F9B43B961EAA,1,222.41,2014-05-07T17:18:09,,00770E49-C200-460E-9023-A5B8AD3FCB5B
PEAJES CHICHEN ITZA NRU:2029010002343319BBCB01EED882B0B0,1,128.45,2014-05-07T17:18:09,,00770E49-C200-460E-9023-A5B8AD3FCB5B
CONSUMO GENERAL,1,66.38,2014-03-07T15:32:33,63150,7EEDD61F-99D1-4E8F-9A54-E50549B4C004
CONSUMO IVA 16%,1,137.93,2014-09-30T22:17:31,37530,60066272-A3D4-4B98-BD01-FA7E2E027EE6
CONSUMO,1,260.35,2014-04-29T15:18:41,58080,C361F919-3E16-4D51-880C-F8090750E79C
Consumo de Alimentos,1,166.38,2014-04-09T19:30:15,57205,4CBF35C7-680E-405B-AB62-D1FB21FD8C5B
CONSUMO ALIMENTOS,1,204.31,2014-05-22T16:17:06,77500,2d73f6ef-0dd6-4799-84a9-d2b2fe0a823a
CONSUMO DE ALIMENTOS,1,200.86,2014-05-07T11:21:54,,82f05c37-1fc3-4fe4-a339-1dff5e586343
RENTA DE HABITACION,1,1047.81,2014-09-02T11:07:20,21000,8aa726a3-dc56-4472-bc67-2f576b170719
CONSUMO,1,72.4138,2014-06-20T17:20:39,54026,37654D16-5A77-4F1E-93EA-96FBE8D4D529
CONSUMO,1,189.65,2014-07-11T17:05:29,32580,AC1B5A6B-2E93-4C63-8677-FBB621CF67C3
CONSUMO SEGUN TICKET 8993,1,187.93,2014-06-26T18:37:57,22710,2AA342FE-60FD-E341-8DE9-F803E755397C
PEAJE EN EFECTIVO CORRESPONDIENTE AL CRUCE DE#NRU: 01305100030279241C29DC35C207E07A#FECHA: 20/08/2014#HORA: 11:21:37#CASETA: Ecuandureo#CLASE: A,1,76.72,2014-08-24T17:21:13,44637,555A4D66-B72B-4689-AACF-996002D09B98
PEAJE EN EFECTIVO CORRESPONDIENTE AL CRUCE DE#NRU: 01504100042581019C03D74A87371AEF#FECHA: 20/08/2014#HORA: 09:55:19#CASETA: Zinapecuaro#CLASE: A,1,110.34,2014-08-24T17:21:13,44637,555A4D66-B72B-4689-AACF-996002D09B98
PEAJE EN EFECTIVO CORRESPONDIENTE AL CRUCE DE#NRU: 011161000757020492C3682AB6B23E08#FECHA: 20/08/2014#HORA: 12:09:31#CASETA: Tlaquepaque#CLASE: A,1,44.83,2014-08-24T17:21:13,44637,555A4D66-B72B-4689-AACF-996002D09B98
PEAJE EN EFECTIVO CORRESPONDIENTE AL CRUCE DE#NRU: 0140510003064287D5B66E72FC7C13E2#FECHA: 20/08/2014#HORA: 11:00:01#CASETA: Panindicuaro#CLASE: A,1,147.41,2014-08-24T17:21:13,44637,555A4D66-B72B-4689-AACF-996002D09B98
PEAJE EN EFECTIVO CORRESPONDIENTE AL CRUCE DE#NRU: 01205100046149380DF488D2ABBB616B#FECHA: 20/08/2014#HORA: 11:48:43#CASETA: Ocotlán#CLASE: A,1,110.34,2014-08-24T17:21:13,44637,555A4D66-B72B-4689-AACF-996002D09B98
PEAJE EN EFECTIVO CORRESPONDIENTE AL CRUCE DE#NRU: 014032000381766358B4A0F6D8AB416E#FECHA: 24/08/2014#HORA: 10:30:11#CASETA: Panindicuaro#CLASE: A,1,147.41,2014-08-24T17:21:13,44637,555A4D66-B72B-4689-AACF-996002D09B98
PEAJE EN EFECTIVO CORRESPONDIENTE AL CRUCE DE#NRU: 013012000450530529E1A48E9F1127B8#FECHA: 24/08/2014#HORA: 10:06:59#CASETA: Ecuandureo#CLASE: A,1,76.72,2014-08-24T17:21:13,44637,555A4D66-B72B-4689-AACF-996002D09B98
PEAJE EN EFECTIVO CORRESPONDIENTE AL CRUCE DE#NRU: 0150220004422942E4014C2B4F837A9B#FECHA: 24/08/2014#HORA: 12:10:24#CASETA: Zinapecuaro#CLASE: A,1,110.34,2014-08-24T17:21:13,44637,555A4D66-B72B-4689-AACF-996002D09B98
PEAJE EN EFECTIVO CORRESPONDIENTE AL CRUCE DE#NRU: 0110520007909359C9001F4BEB2A4B5C#FECHA: 24/08/2014#HORA: 09:14:55#CASETA: Tlaquepaque#CLASE: A,1,44.83,2014-08-24T17:21:13,44637,555A4D66-B72B-4689-AACF-996002D09B98
PEAJE EN EFECTIVO CORRESPONDIENTE AL CRUCE DE#NRU: 0120320001987380C62F044ABB17E3FE#FECHA: 24/08/2014#HORA: 09:37:30#CASETA: Ocotlán#CLASE: A,1,110.34,2014-08-24T17:21:13,44637,555A4D66-B72B-4689-AACF-996002D09B98
Consumo                            (  4),1,456.03,2014-08-06T14:10:52,37270,1273ad4c-14e9-4ac0-be8c-dcc0117dac8c
CONSUMO,1,103.45,2014-04-29T21:36:47,66600,A79CFC59-64D9-4298-A2D4-CD1FFB8773AD
CONSUMO DE ALIMENTOS,1,98.71,2014-05-20T22:00:06,36670,EAEAC177-743E-4522-B599-46FC6BD84B9F
REVISION GENERAL,1,543.48,2014-07-18T15:21:51,91800,9de61421-0861-42ce-9c67-bdda6d318e02
LAVADO DE CARROCERIA,1,56.85,2014-07-18T15:21:51,91800,9de61421-0861-42ce-9c67-bdda6d318e02
SERVICIO DE TRANSPORTE PUBLICO TERRESTRE,1,310,2014-05-15T14:42:10,,cd2d4aba-7959-4786-95de-666e2342f736
