Country,Country Code,Series,Series Code,1970 [YR1970],1980 [YR1980],1990 [YR1990],1995 [YR1995],2000 [YR2000],2005 [YR2005],2010 [YR2010],2015 [YR2015]
St. Martin (French part),MAF,"Effective transition rate from primary to lower secondary general education, male (%)",SE.SEC.PROG.MA.ZS,..,..,..,..,..,..,..,..
St. Martin (French part),MAF,"Enrolment in lower secondary education, private institutions, both sexes (number)",UIS.E.2.PR,..,..,..,..,..,..,..,..
St. Martin (French part),MAF,"Enrolment in lower secondary education, private institutions, female (number)",UIS.E.2.PR.F,..,..,..,..,..,..,..,..
St. Martin (French part),MAF,"Enrolment in lower secondary education, public institutions, female (number)",UIS.E.2.PU.F,..,..,..,..,..,..,..,..
St. Martin (French part),MAF,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..
St. Martin (French part),MAF,Government expenditure in educational institutions as % of GDP (%),UIS.XGDP.FSGOV.FDINSTADM.FFD,..,..,..,..,..,..,..,..
St. Martin (French part),MAF,Government expenditure in post-secondary non-tertiary institutions as % of GDP (%),UIS.XGDP.4.FSGOV.FDINSTADM.FFD,..,..,..,..,..,..,..,..
St. Martin (French part),MAF,Government expenditure in pre-primary institutions as % of GDP (%),UIS.XGDP.0.FSGOV.FDINSTADM.FFD,..,..,..,..,..,..,..,..
St. Martin (French part),MAF,Government expenditure in primary institutions as % of GDP (%),UIS.XGDP.1.FSGOV.FDINSTADM.FFD,..,..,..,..,..,..,..,..
St. Martin (French part),MAF,Government expenditure in secondary institutions education as % of GDP (%),XGDP.23.FSGOV.FDINSTADM.FFD,..,..,..,..,..,..,..,..
St. Martin (French part),MAF,"Gross enrolment ratio, post-secondary non-tertiary, both sexes (%)",UIS.GER.4,..,..,..,..,..,..,..,..
St. Martin (French part),MAF,"Gross enrolment ratio, post-secondary non-tertiary, female (%)",UIS.GER.4.F,..,..,..,..,..,..,..,..
St. Martin (French part),MAF,"Gross enrolment ratio, post-secondary non-tertiary, male (%)",UIS.GER.4.M,..,..,..,..,..,..,..,..
St. Martin (French part),MAF,Labor force with tertiary education (% of total),SL.TLF.TERT.ZS,..,..,..,..,..,..,..,..
St. Martin (French part),MAF,"Labor force with secondary education, male (% of male labor force)",SL.TLF.SECO.MA.ZS,..,..,..,..,..,..,..,..
St. Martin (French part),MAF,"Labor force with secondary education, female (% of female labor force)",SL.TLF.SECO.FE.ZS,..,..,..,..,..,..,..,..
St. Martin (French part),MAF,Labor force with secondary education (% of total),SL.TLF.SECO.ZS,..,..,..,..,..,..,..,..
St. Martin (French part),MAF,"Labor force with primary education, female (% of female labor force)",SL.TLF.PRIM.FE.ZS,..,..,..,..,..,..,..,..
St. Martin (French part),MAF,Labor force with primary education (% of total),SL.TLF.PRIM.ZS,..,..,..,..,..,..,..,..
St. Martin (French part),MAF,"Labor force with primary education, male (% of male labor force)",SL.TLF.PRIM.MA.ZS,..,..,..,..,..,..,..,..
St. Martin (French part),MAF,Internet users (per 100 people),IT.NET.USER.P2,..,..,..,..,..,..,..,..
St. Martin (French part),MAF,"Labor force with tertiary education, female (% of female labor force)",SL.TLF.TERT.FE.ZS,..,..,..,..,..,..,..,..
St. Martin (French part),MAF,"Labor force with tertiary education, male (% of male labor force)",SL.TLF.TERT.MA.ZS,..,..,..,..,..,..,..,..
St. Martin (French part),MAF,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,..,..,..,..,..,..,..,..
St. Martin (French part),MAF,"Labor force, total",SL.TLF.TOTL.IN,..,..,..,..,..,..,..,..
St. Martin (French part),MAF,"Lower secondary completion rate, both sexes (%)",SE.SEC.CMPT.LO.ZS,..,..,..,..,..,..,..,..
St. Martin (French part),MAF,"Lower secondary completion rate, female (%)",SE.SEC.CMPT.LO.FE.ZS,..,..,..,..,..,..,..,..
St. Martin (French part),MAF,"Lower secondary completion rate, male (%)",SE.SEC.CMPT.LO.MA.ZS,..,..,..,..,..,..,..,..
St. Vincent and the Grenadines,VCT,Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,..,..,..,..,..,..,..,..
St. Vincent and the Grenadines,VCT,"Adult literacy rate, population 15+ years, female (%)",SE.ADT.LITR.FE.ZS,..,..,..,..,..,..,..,..
St. Vincent and the Grenadines,VCT,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..
St. Vincent and the Grenadines,VCT,"Adult literacy rate, population 15+ years, gender parity index (GPI)",UIS.LR.AG15T99.GPI,..,..,..,..,..,..,..,..
St. Vincent and the Grenadines,VCT,"Adult literacy rate, population 15+ years, male (%)",SE.ADT.LITR.MA.ZS,..,..,..,..,..,..,..,..
St. Vincent and the Grenadines,VCT,Annual statutory teacher salaries in public institutions in USD. Pre-Primary. Starting salary,OECD.TSAL.0.E0,..,..,..,..,..,..,..,..
St. Vincent and the Grenadines,VCT,Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,..,..,..,..,..,..,..,..
St. Vincent and the Grenadines,VCT,Duration of compulsory education (years),SE.COM.DURS,..,..,..,..,..,12,12,..
St. Vincent and the Grenadines,VCT,"Early school leavers from primary education, both sexes (number)",UIS.ESL.1.T,..,..,..,..,..,..,..,..
St. Vincent and the Grenadines,VCT,"Early school leavers from primary education, female (number)",UIS.ESL.1.F,..,..,..,..,..,..,..,..
St. Vincent and the Grenadines,VCT,"Early school leavers from primary education, male (number)",UIS.ESL.1.M,..,..,..,..,..,..,..,..
St. Vincent and the Grenadines,VCT,"Effective transition rate from primary to lower secondary general education, both sexes (%)",SE.SEC.PROG.ZS,..,..,..,..,..,..,95.37254,..
St. Vincent and the Grenadines,VCT,"Effective transition rate from primary to lower secondary general education, female (%)",SE.SEC.PROG.FE.ZS,..,..,..,..,..,..,100,..
St. Vincent and the Grenadines,VCT,"Effective transition rate from primary to lower secondary general education, male (%)",SE.SEC.PROG.MA.ZS,..,..,..,..,..,..,91.07911,..
St. Vincent and the Grenadines,VCT,"Enrolment in lower secondary education, private institutions, both sexes (number)",UIS.E.2.PR,..,..,..,..,..,1558,1824,..
St. Vincent and the Grenadines,VCT,"Enrolment in lower secondary education, private institutions, female (number)",UIS.E.2.PR.F,..,..,..,..,..,892,988,..
St. Vincent and the Grenadines,VCT,"Enrolment in lower secondary education, public institutions, female (number)",UIS.E.2.PU.F,..,..,..,..,..,2795,2609,..
St. Vincent and the Grenadines,VCT,GDP per capita (current US$),NY.GDP.PCAP.CD,203.9643145,819.2579366,2235.768711,2922.703054,3672.669305,5064.218157,6231.713232,..
St. Vincent and the Grenadines,VCT,Government expenditure in educational institutions as % of GDP (%),UIS.XGDP.FSGOV.FDINSTADM.FFD,..,..,..,..,7.49461,5.87455,4.72774,..
St. Vincent and the Grenadines,VCT,Government expenditure in post-secondary non-tertiary institutions as % of GDP (%),UIS.XGDP.4.FSGOV.FDINSTADM.FFD,..,..,..,..,0.53615,0.4038,0.67946,..
St. Vincent and the Grenadines,VCT,Government expenditure in pre-primary institutions as % of GDP (%),UIS.XGDP.0.FSGOV.FDINSTADM.FFD,..,..,..,..,0.02243,0.02018,0.10039,..
St. Vincent and the Grenadines,VCT,Government expenditure in primary institutions as % of GDP (%),UIS.XGDP.1.FSGOV.FDINSTADM.FFD,..,..,..,..,3.84953,2.52315,2.10396,..
St. Vincent and the Grenadines,VCT,Government expenditure in secondary institutions education as % of GDP (%),XGDP.23.FSGOV.FDINSTADM.FFD,..,..,..,..,2.00858,1.85996,1.84393,..
St. Vincent and the Grenadines,VCT,"Gross enrolment ratio, post-secondary non-tertiary, both sexes (%)",UIS.GER.4,..,..,..,..,19.72507,36.07433,37.82112,..
St. Vincent and the Grenadines,VCT,"Gross enrolment ratio, post-secondary non-tertiary, female (%)",UIS.GER.4.F,..,..,..,..,25.4417,48.83068,51.6098,..
St. Vincent and the Grenadines,VCT,"Gross enrolment ratio, post-secondary non-tertiary, male (%)",UIS.GER.4.M,..,..,..,..,14.14403,23.48869,24.30523,..
St. Vincent and the Grenadines,VCT,Labor force with tertiary education (% of total),SL.TLF.TERT.ZS,..,2.5,..,..,..,..,..,..
St. Vincent and the Grenadines,VCT,"Labor force with secondary education, male (% of male labor force)",SL.TLF.SECO.MA.ZS,..,94.09999847,..,..,..,..,..,..
St. Vincent and the Grenadines,VCT,"Labor force with secondary education, female (% of female labor force)",SL.TLF.SECO.FE.ZS,..,92.5,..,..,..,..,..,..
St. Vincent and the Grenadines,VCT,Labor force with secondary education (% of total),SL.TLF.SECO.ZS,..,93.5,..,..,..,..,..,..
St. Vincent and the Grenadines,VCT,"Labor force with primary education, female (% of female labor force)",SL.TLF.PRIM.FE.ZS,..,0.100000001,..,..,..,..,..,..
St. Vincent and the Grenadines,VCT,Labor force with primary education (% of total),SL.TLF.PRIM.ZS,..,0.100000001,..,..,..,..,..,..
St. Vincent and the Grenadines,VCT,"Labor force with primary education, male (% of male labor force)",SL.TLF.PRIM.MA.ZS,..,0.100000001,..,..,..,..,..,..
St. Vincent and the Grenadines,VCT,Internet users (per 100 people),IT.NET.USER.P2,..,..,0,0.128634622,3.245037411,9.198278082,38.5,..
St. Vincent and the Grenadines,VCT,"Labor force with tertiary education, female (% of female labor force)",SL.TLF.TERT.FE.ZS,..,3.5,..,..,..,..,..,..
St. Vincent and the Grenadines,VCT,"Labor force with tertiary education, male (% of male labor force)",SL.TLF.TERT.MA.ZS,..,1.899999976,..,..,..,..,..,..
St. Vincent and the Grenadines,VCT,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,..,..,36.05032295,37.16640589,38.3738586,39.73961562,40.95572004,..
St. Vincent and the Grenadines,VCT,"Labor force, total",SL.TLF.TOTL.IN,..,..,41492,45377,48077,51616,53907,..
St. Vincent and the Grenadines,VCT,"Lower secondary completion rate, both sexes (%)",SE.SEC.CMPT.LO.ZS,..,..,..,..,..,74.56621,113.29887,..
St. Vincent and the Grenadines,VCT,"Lower secondary completion rate, female (%)",SE.SEC.CMPT.LO.FE.ZS,..,..,..,..,..,82.4287,115.38462,..
St. Vincent and the Grenadines,VCT,"Lower secondary completion rate, male (%)",SE.SEC.CMPT.LO.MA.ZS,..,..,..,..,..,66.81777,111.25581,..
Sub-Saharan Africa,SSF,Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,..,..,..,..,..,..,..,..
Sub-Saharan Africa,SSF,"Adult literacy rate, population 15+ years, female (%)",SE.ADT.LITR.FE.ZS,..,..,42.49416303,47.66963384,47.66963384,52.45494223,52.45494223,..
Sub-Saharan Africa,SSF,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,52.55323338,57.03661368,57.03661368,60.36474501,60.36474501,..
Sub-Saharan Africa,SSF,"Adult literacy rate, population 15+ years, gender parity index (GPI)",UIS.LR.AG15T99.GPI,..,..,0.673668614,0.708873548,0.708873548,0.762945996,0.762945996,..
Sub-Saharan Africa,SSF,"Adult literacy rate, population 15+ years, male (%)",SE.ADT.LITR.MA.ZS,..,..,63.07873359,67.24702026,67.24702026,68.75315225,68.75315225,..
Sub-Saharan Africa,SSF,Annual statutory teacher salaries in public institutions in USD. Pre-Primary. Starting salary,OECD.TSAL.0.E0,..,..,..,..,..,..,..,..
Sub-Saharan Africa,SSF,Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,..,..,..,..,..,..,..,..
Sub-Saharan Africa,SSF,Duration of compulsory education (years),SE.COM.DURS,..,..,..,..,..,..,..,..
Sub-Saharan Africa,SSF,"Early school leavers from primary education, both sexes (number)",UIS.ESL.1.T,6082206.5,5322403,5858000.5,7007824,7621137.5,9270529,11935492,..
Sub-Saharan Africa,SSF,"Early school leavers from primary education, female (number)",UIS.ESL.1.F,..,2486208.75,2748265.5,3230970.5,3643806.25,4477629.5,5668098,..
Sub-Saharan Africa,SSF,"Early school leavers from primary education, male (number)",UIS.ESL.1.M,..,2836194.5,3109735,3776853.5,3977331,4792899.5,6267394,..
Sub-Saharan Africa,SSF,"Effective transition rate from primary to lower secondary general education, both sexes (%)",SE.SEC.PROG.ZS,..,61.99757,63.93838,66.27013,70.49882,75.26994,78.12773,..
Sub-Saharan Africa,SSF,"Effective transition rate from primary to lower secondary general education, female (%)",SE.SEC.PROG.FE.ZS,..,62.1838,64.30606,66.88983,70.22449,74.54934,76.80062,..
Sub-Saharan Africa,SSF,"Effective transition rate from primary to lower secondary general education, male (%)",SE.SEC.PROG.MA.ZS,..,61.71288,63.67434,65.65182,70.69675,75.80899,79.22987,..
Sub-Saharan Africa,SSF,"Enrolment in lower secondary education, private institutions, both sexes (number)",UIS.E.2.PR,..,..,..,..,..,..,..,..
Sub-Saharan Africa,SSF,"Enrolment in lower secondary education, private institutions, female (number)",UIS.E.2.PR.F,..,..,..,..,..,..,..,..
Sub-Saharan Africa,SSF,"Enrolment in lower secondary education, public institutions, female (number)",UIS.E.2.PU.F,..,..,..,..,..,..,..,..
Sub-Saharan Africa,SSF,GDP per capita (current US$),NY.GDP.PCAP.CD,219.019942,709.2001772,596.2098986,570.8422151,543.488797,896.7309563,1529.916084,..
Sub-Saharan Africa,SSF,Government expenditure in educational institutions as % of GDP (%),UIS.XGDP.FSGOV.FDINSTADM.FFD,..,..,..,..,..,..,..,..
Sub-Saharan Africa,SSF,Government expenditure in post-secondary non-tertiary institutions as % of GDP (%),UIS.XGDP.4.FSGOV.FDINSTADM.FFD,..,..,..,..,..,..,..,..
Sub-Saharan Africa,SSF,Government expenditure in pre-primary institutions as % of GDP (%),UIS.XGDP.0.FSGOV.FDINSTADM.FFD,..,..,..,..,..,..,..,..
Sub-Saharan Africa,SSF,Government expenditure in primary institutions as % of GDP (%),UIS.XGDP.1.FSGOV.FDINSTADM.FFD,..,..,..,..,..,..,..,..
Sub-Saharan Africa,SSF,Government expenditure in secondary institutions education as % of GDP (%),XGDP.23.FSGOV.FDINSTADM.FFD,..,..,..,..,..,..,..,..
Sub-Saharan Africa,SSF,"Gross enrolment ratio, post-secondary non-tertiary, both sexes (%)",UIS.GER.4,..,..,..,..,..,..,..,..
Sub-Saharan Africa,SSF,"Gross enrolment ratio, post-secondary non-tertiary, female (%)",UIS.GER.4.F,..,..,..,..,..,..,..,..
Sub-Saharan Africa,SSF,"Gross enrolment ratio, post-secondary non-tertiary, male (%)",UIS.GER.4.M,..,..,..,..,..,..,..,..
Sub-Saharan Africa,SSF,Labor force with tertiary education (% of total),SL.TLF.TERT.ZS,..,..,..,..,..,..,..,..
Sub-Saharan Africa,SSF,"Labor force with secondary education, male (% of male labor force)",SL.TLF.SECO.MA.ZS,..,..,..,..,..,..,..,..
Sub-Saharan Africa,SSF,"Labor force with secondary education, female (% of female labor force)",SL.TLF.SECO.FE.ZS,..,..,..,..,..,..,..,..
Sub-Saharan Africa,SSF,Labor force with secondary education (% of total),SL.TLF.SECO.ZS,..,..,..,..,..,..,..,..
Sub-Saharan Africa,SSF,"Labor force with primary education, female (% of female labor force)",SL.TLF.PRIM.FE.ZS,..,..,..,..,..,..,..,..
Sub-Saharan Africa,SSF,Labor force with primary education (% of total),SL.TLF.PRIM.ZS,..,..,..,..,..,..,..,..
Sub-Saharan Africa,SSF,"Labor force with primary education, male (% of male labor force)",SL.TLF.PRIM.MA.ZS,..,..,..,..,..,..,..,..
Sub-Saharan Africa,SSF,Internet users (per 100 people),IT.NET.USER.P2,..,..,0,..,0.501116248,2.139836151,10.01561604,..
Sub-Saharan Africa,SSF,"Labor force with tertiary education, female (% of female labor force)",SL.TLF.TERT.FE.ZS,..,..,..,..,..,..,..,..
Sub-Saharan Africa,SSF,"Labor force with tertiary education, male (% of male labor force)",SL.TLF.TERT.MA.ZS,..,..,..,..,..,..,..,..
Sub-Saharan Africa,SSF,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,..,..,43.16304299,44.16332177,45.1347534,45.85973733,45.93229399,..
Sub-Saharan Africa,SSF,"Labor force, total",SL.TLF.TOTL.IN,..,..,189778463,220987472,255019610,292963040,339409290,..
Sub-Saharan Africa,SSF,"Lower secondary completion rate, both sexes (%)",SE.SEC.CMPT.LO.ZS,..,21.69901,21.90838,24.23295,25.49012,29.67744,35.98289,..
Sub-Saharan Africa,SSF,"Lower secondary completion rate, female (%)",SE.SEC.CMPT.LO.FE.ZS,..,..,18.34845,20.66082,22.28018,25.65115,31.62793,..
Sub-Saharan Africa,SSF,"Lower secondary completion rate, male (%)",SE.SEC.CMPT.LO.MA.ZS,..,..,25.47667,27.80763,28.69989,33.68705,40.31583,..
Sub-Saharan Africa (excluding high income),SSA,Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,..,..,..,..,..,..,..,..
Sub-Saharan Africa (excluding high income),SSA,"Adult literacy rate, population 15+ years, female (%)",SE.ADT.LITR.FE.ZS,..,..,42.45893597,47.63777206,47.63777206,52.41312826,52.41312826,..
Sub-Saharan Africa (excluding high income),SSA,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,52.51920214,57.00709178,57.00709178,60.32717842,60.32717842,..
Sub-Saharan Africa (excluding high income),SSA,"Adult literacy rate, population 15+ years, gender parity index (GPI)",UIS.LR.AG15T99.GPI,..,..,0.673448885,0.708674573,0.708674573,0.762693658,0.762693658,..
Sub-Saharan Africa (excluding high income),SSA,"Adult literacy rate, population 15+ years, male (%)",SE.ADT.LITR.MA.ZS,..,..,63.04700608,67.22094152,67.22094152,68.72107527,68.72107527,..
Sub-Saharan Africa (excluding high income),SSA,Annual statutory teacher salaries in public institutions in USD. Pre-Primary. Starting salary,OECD.TSAL.0.E0,..,..,..,..,..,..,..,..
Sub-Saharan Africa (excluding high income),SSA,Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,..,..,..,..,..,..,..,..
Sub-Saharan Africa (excluding high income),SSA,Duration of compulsory education (years),SE.COM.DURS,..,..,..,..,..,..,..,..
Sub-Saharan Africa (excluding high income),SSA,"Early school leavers from primary education, both sexes (number)",UIS.ESL.1.T,6064542,5309801.5,5840295,6981811.5,7598110,9262153,11929429,..
Sub-Saharan Africa (excluding high income),SSA,"Early school leavers from primary education, female (number)",UIS.ESL.1.F,..,2480009,2739554.75,3218498.75,3634076.75,4473657,5665306.5,..
Sub-Saharan Africa (excluding high income),SSA,"Early school leavers from primary education, male (number)",UIS.ESL.1.M,..,2829792.5,3100740.25,3763313,3964033,4788496,6264122,..
Sub-Saharan Africa (excluding high income),SSA,"Effective transition rate from primary to lower secondary general education, both sexes (%)",SE.SEC.PROG.ZS,..,61.96459,63.91919,66.24722,70.47992,75.25439,78.11662,..
Sub-Saharan Africa (excluding high income),SSA,"Effective transition rate from primary to lower secondary general education, female (%)",SE.SEC.PROG.FE.ZS,..,62.14996,64.28743,66.86804,70.20654,74.53295,76.78891,..
Sub-Saharan Africa (excluding high income),SSA,"Effective transition rate from primary to lower secondary general education, male (%)",SE.SEC.PROG.MA.ZS,..,61.6802,63.6546,65.62777,70.67686,75.79399,79.21917,..
Sub-Saharan Africa (excluding high income),SSA,"Enrolment in lower secondary education, private institutions, both sexes (number)",UIS.E.2.PR,..,..,..,..,..,..,..,..
Sub-Saharan Africa (excluding high income),SSA,"Enrolment in lower secondary education, private institutions, female (number)",UIS.E.2.PR.F,..,..,..,..,..,..,..,..
Sub-Saharan Africa (excluding high income),SSA,"Enrolment in lower secondary education, public institutions, female (number)",UIS.E.2.PU.F,..,..,..,..,..,..,..,..
