Series Name,Country Name,1970 [YR1970],1975 [YR1975],1980 [YR1980],1985 [YR1985],1990 [YR1990],1995 [YR1995],2000 [YR2000],2005 [YR2005],2010 [YR2010],2015 [YR2015]
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),San Marino,..,..,..,..,..,..,..,..,..,..
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Sao Tome and Principe,..,..,..,..,..,..,..,..,..,..
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Saudi Arabia,..,..,..,..,..,..,..,..,..,..
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Senegal,..,..,..,..,..,..,..,..,..,0
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Serbia,..,..,..,..,..,..,..,..,..,1
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Seychelles,..,..,..,..,..,..,..,..,..,0
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Sierra Leone,..,..,..,..,..,..,..,..,..,1
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Singapore,..,..,..,..,..,..,..,..,..,0
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Sint Maarten (Dutch part),..,..,..,..,..,..,..,..,..,..
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Slovak Republic,..,..,..,..,..,..,..,..,..,1
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Slovenia,..,..,..,..,..,..,..,..,..,..
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Small states,..,..,..,..,..,..,..,..,..,..
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Solomon Islands,..,..,..,..,..,..,..,..,..,1
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Somalia,..,..,..,..,..,..,..,..,..,..
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),South Africa,..,..,..,..,..,..,..,..,..,1
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),South Asia,..,..,..,..,..,..,..,..,..,..
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),South Asia (IDA & IBRD),..,..,..,..,..,..,..,..,..,..
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),South Sudan,..,..,..,..,..,..,..,..,..,1
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Spain,..,..,..,..,..,..,..,..,..,1
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Sri Lanka,..,..,..,..,..,..,..,..,..,1
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),St. Kitts and Nevis,..,..,..,..,..,..,..,..,..,1
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),St. Lucia,..,..,..,..,..,..,..,..,..,1
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),St. Martin (French part),..,..,..,..,..,..,..,..,..,..
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),St. Vincent and the Grenadines,..,..,..,..,..,..,..,..,..,1
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Sub-Saharan Africa,..,..,..,..,..,..,..,..,..,..
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Sub-Saharan Africa (excluding high income),..,..,..,..,..,..,..,..,..,..
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Sub-Saharan Africa (IDA & IBRD),..,..,..,..,..,..,..,..,..,..
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Sudan,..,..,..,..,..,..,..,..,..,1
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Suriname,..,..,..,..,..,..,..,..,..,1
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Swaziland,..,..,..,..,..,..,..,..,..,1
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Sweden,..,..,..,..,..,..,..,..,..,..
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Switzerland,..,..,..,..,..,..,..,..,..,1
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Syrian Arab Republic,..,..,..,..,..,..,..,..,..,1
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Tajikistan,..,..,..,..,..,..,..,..,..,..
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Tanzania,..,..,..,..,..,..,..,..,..,1
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Thailand,..,..,..,..,..,..,..,..,..,..
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Timor-Leste,..,..,..,..,..,..,..,..,..,1
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Togo,..,..,..,..,..,..,..,..,..,..
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Tonga,..,..,..,..,..,..,..,..,..,..
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Trinidad and Tobago,..,..,..,..,..,..,..,..,..,1
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Tunisia,..,..,..,..,..,..,..,..,..,1
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Turkey,..,..,..,..,..,..,..,..,..,1
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Turkmenistan,..,..,..,..,..,..,..,..,..,..
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Turks and Caicos Islands,..,..,..,..,..,..,..,..,..,..
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Tuvalu,..,..,..,..,..,..,..,..,..,..
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Uganda,..,..,..,..,..,..,..,..,..,1
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Ukraine,..,..,..,..,..,..,..,..,..,..
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),United Arab Emirates,..,..,..,..,..,..,..,..,..,0
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),United Kingdom,..,..,..,..,..,..,..,..,..,..
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),United States,..,..,..,..,..,..,..,..,..,..
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Upper middle income,..,..,..,..,..,..,..,..,..,..
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Uruguay,..,..,..,..,..,..,..,..,..,..
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Uzbekistan,..,..,..,..,..,..,..,..,..,1
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Vanuatu,..,..,..,..,..,..,..,..,..,1
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),"Venezuela, RB",..,..,..,..,..,..,..,..,..,1
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Vietnam,..,..,..,..,..,..,..,..,..,1
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Virgin Islands (U.S.),..,..,..,..,..,..,..,..,..,..
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),West Bank and Gaza,..,..,..,..,..,..,..,..,..,1
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),World,..,..,..,..,..,..,..,..,..,..
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),"Yemen, Rep.",..,..,..,..,..,..,..,..,..,..
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Zambia,..,..,..,..,..,..,..,..,..,1
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Zimbabwe,..,..,..,..,..,..,..,..,..,1
Nonpregnant and nonnursing women can do the same jobs as men (1=yes; 0=no),Afghanistan,..,..,..,..,..,..,..,..,..,0
Nonpregnant and nonnursing women can do the same jobs as men (1=yes; 0=no),Albania,..,..,..,..,..,..,..,..,..,0
Nonpregnant and nonnursing women can do the same jobs as men (1=yes; 0=no),Algeria,..,..,..,..,..,..,..,..,..,0
Nonpregnant and nonnursing women can do the same jobs as men (1=yes; 0=no),American Samoa,..,..,..,..,..,..,..,..,..,..
Nonpregnant and nonnursing women can do the same jobs as men (1=yes; 0=no),Andorra,..,..,..,..,..,..,..,..,..,..
Nonpregnant and nonnursing women can do the same jobs as men (1=yes; 0=no),Angola,..,..,..,..,..,..,..,..,..,0
Nonpregnant and nonnursing women can do the same jobs as men (1=yes; 0=no),Antigua and Barbuda,..,..,..,..,..,..,..,..,..,1
Nonpregnant and nonnursing women can do the same jobs as men (1=yes; 0=no),Arab World,..,..,..,..,..,..,..,..,..,..
Nonpregnant and nonnursing women can do the same jobs as men (1=yes; 0=no),Argentina,..,..,..,..,..,..,..,..,..,0
Nonpregnant and nonnursing women can do the same jobs as men (1=yes; 0=no),Armenia,..,..,..,..,..,..,..,..,..,1
Nonpregnant and nonnursing women can do the same jobs as men (1=yes; 0=no),Aruba,..,..,..,..,..,..,..,..,..,..
Nonpregnant and nonnursing women can do the same jobs as men (1=yes; 0=no),Australia,..,..,..,..,..,..,..,..,..,1
Nonpregnant and nonnursing women can do the same jobs as men (1=yes; 0=no),Austria,..,..,..,..,..,..,..,..,..,1
Nonpregnant and nonnursing women can do the same jobs as men (1=yes; 0=no),Azerbaijan,..,..,..,..,..,..,..,..,..,0
Nonpregnant and nonnursing women can do the same jobs as men (1=yes; 0=no),"Bahamas, The",..,..,..,..,..,..,..,..,..,1
Nonpregnant and nonnursing women can do the same jobs as men (1=yes; 0=no),Bahrain,..,..,..,..,..,..,..,..,..,0
Nonpregnant and nonnursing women can do the same jobs as men (1=yes; 0=no),Bangladesh,..,..,..,..,..,..,..,..,..,0
Nonpregnant and nonnursing women can do the same jobs as men (1=yes; 0=no),Barbados,..,..,..,..,..,..,..,..,..,0
Nonpregnant and nonnursing women can do the same jobs as men (1=yes; 0=no),Belarus,..,..,..,..,..,..,..,..,..,0
Nonpregnant and nonnursing women can do the same jobs as men (1=yes; 0=no),Belgium,..,..,..,..,..,..,..,..,..,1
Nonpregnant and nonnursing women can do the same jobs as men (1=yes; 0=no),Belize,..,..,..,..,..,..,..,..,..,0
Nonpregnant and nonnursing women can do the same jobs as men (1=yes; 0=no),Benin,..,..,..,..,..,..,..,..,..,0
Nonpregnant and nonnursing women can do the same jobs as men (1=yes; 0=no),Bermuda,..,..,..,..,..,..,..,..,..,..
Nonpregnant and nonnursing women can do the same jobs as men (1=yes; 0=no),Bhutan,..,..,..,..,..,..,..,..,..,0
Nonpregnant and nonnursing women can do the same jobs as men (1=yes; 0=no),Bolivia,..,..,..,..,..,..,..,..,..,0
Nonpregnant and nonnursing women can do the same jobs as men (1=yes; 0=no),Bosnia and Herzegovina,..,..,..,..,..,..,..,..,..,0
Nonpregnant and nonnursing women can do the same jobs as men (1=yes; 0=no),Botswana,..,..,..,..,..,..,..,..,..,1
Nonpregnant and nonnursing women can do the same jobs as men (1=yes; 0=no),Brazil,..,..,..,..,..,..,..,..,..,0
Nonpregnant and nonnursing women can do the same jobs as men (1=yes; 0=no),British Virgin Islands,..,..,..,..,..,..,..,..,..,..
Nonpregnant and nonnursing women can do the same jobs as men (1=yes; 0=no),Brunei Darussalam,..,..,..,..,..,..,..,..,..,1
Nonpregnant and nonnursing women can do the same jobs as men (1=yes; 0=no),Bulgaria,..,..,..,..,..,..,..,..,..,0
Nonpregnant and nonnursing women can do the same jobs as men (1=yes; 0=no),Burkina Faso,..,..,..,..,..,..,..,..,..,0
Nonpregnant and nonnursing women can do the same jobs as men (1=yes; 0=no),Burundi,..,..,..,..,..,..,..,..,..,1
Nonpregnant and nonnursing women can do the same jobs as men (1=yes; 0=no),Cabo Verde,..,..,..,..,..,..,..,..,..,1
Nonpregnant and nonnursing women can do the same jobs as men (1=yes; 0=no),Cambodia,..,..,..,..,..,..,..,..,..,1
Nonpregnant and nonnursing women can do the same jobs as men (1=yes; 0=no),Cameroon,..,..,..,..,..,..,..,..,..,0
Nonpregnant and nonnursing women can do the same jobs as men (1=yes; 0=no),Canada,..,..,..,..,..,..,..,..,..,1
Nonpregnant and nonnursing women can do the same jobs as men (1=yes; 0=no),Caribbean small states,..,..,..,..,..,..,..,..,..,..
Nonpregnant and nonnursing women can do the same jobs as men (1=yes; 0=no),Cayman Islands,..,..,..,..,..,..,..,..,..,..
Nonpregnant and nonnursing women can do the same jobs as men (1=yes; 0=no),Central African Republic,..,..,..,..,..,..,..,..,..,0
Nonpregnant and nonnursing women can do the same jobs as men (1=yes; 0=no),Central Europe and the Baltics,..,..,..,..,..,..,..,..,..,..
Nonpregnant and nonnursing women can do the same jobs as men (1=yes; 0=no),Chad,..,..,..,..,..,..,..,..,..,0
Nonpregnant and nonnursing women can do the same jobs as men (1=yes; 0=no),Channel Islands,..,..,..,..,..,..,..,..,..,..
Nonpregnant and nonnursing women can do the same jobs as men (1=yes; 0=no),Chile,..,..,..,..,..,..,..,..,..,0
Nonpregnant and nonnursing women can do the same jobs as men (1=yes; 0=no),China,..,..,..,..,..,..,..,..,..,0
Nonpregnant and nonnursing women can do the same jobs as men (1=yes; 0=no),Colombia,..,..,..,..,..,..,..,..,..,0
Nonpregnant and nonnursing women can do the same jobs as men (1=yes; 0=no),Comoros,..,..,..,..,..,..,..,..,..,1
Nonpregnant and nonnursing women can do the same jobs as men (1=yes; 0=no),"Congo, Dem. Rep.",..,..,..,..,..,..,..,..,..,0
Nonpregnant and nonnursing women can do the same jobs as men (1=yes; 0=no),"Congo, Rep.",..,..,..,..,..,..,..,..,..,0
Nonpregnant and nonnursing women can do the same jobs as men (1=yes; 0=no),Costa Rica,..,..,..,..,..,..,..,..,..,0
Nonpregnant and nonnursing women can do the same jobs as men (1=yes; 0=no),Cote d'Ivoire,..,..,..,..,..,..,..,..,..,0
Nonpregnant and nonnursing women can do the same jobs as men (1=yes; 0=no),Croatia,..,..,..,..,..,..,..,..,..,0
Nonpregnant and nonnursing women can do the same jobs as men (1=yes; 0=no),Cuba,..,..,..,..,..,..,..,..,..,..
Nonpregnant and nonnursing women can do the same jobs as men (1=yes; 0=no),Curacao,..,..,..,..,..,..,..,..,..,..
Nonpregnant and nonnursing women can do the same jobs as men (1=yes; 0=no),Cyprus,..,..,..,..,..,..,..,..,..,0
Nonpregnant and nonnursing women can do the same jobs as men (1=yes; 0=no),Czech Republic,..,..,..,..,..,..,..,..,..,0
Nonpregnant and nonnursing women can do the same jobs as men (1=yes; 0=no),Denmark,..,..,..,..,..,..,..,..,..,1
Nonpregnant and nonnursing women can do the same jobs as men (1=yes; 0=no),Djibouti,..,..,..,..,..,..,..,..,..,0
Nonpregnant and nonnursing women can do the same jobs as men (1=yes; 0=no),Dominica,..,..,..,..,..,..,..,..,..,0
Nonpregnant and nonnursing women can do the same jobs as men (1=yes; 0=no),Dominican Republic,..,..,..,..,..,..,..,..,..,1
Nonpregnant and nonnursing women can do the same jobs as men (1=yes; 0=no),Early-demographic dividend,..,..,..,..,..,..,..,..,..,..
Nonpregnant and nonnursing women can do the same jobs as men (1=yes; 0=no),East Asia & Pacific,..,..,..,..,..,..,..,..,..,..
Nonpregnant and nonnursing women can do the same jobs as men (1=yes; 0=no),East Asia & Pacific (excluding high income),..,..,..,..,..,..,..,..,..,..
Nonpregnant and nonnursing women can do the same jobs as men (1=yes; 0=no),East Asia & Pacific (IDA & IBRD),..,..,..,..,..,..,..,..,..,..
Nonpregnant and nonnursing women can do the same jobs as men (1=yes; 0=no),Ecuador,..,..,..,..,..,..,..,..,..,0
Nonpregnant and nonnursing women can do the same jobs as men (1=yes; 0=no),"Egypt, Arab Rep.",..,..,..,..,..,..,..,..,..,0
Nonpregnant and nonnursing women can do the same jobs as men (1=yes; 0=no),El Salvador,..,..,..,..,..,..,..,..,..,1
Nonpregnant and nonnursing women can do the same jobs as men (1=yes; 0=no),Equatorial Guinea,..,..,..,..,..,..,..,..,..,0
Nonpregnant and nonnursing women can do the same jobs as men (1=yes; 0=no),Eritrea,..,..,..,..,..,..,..,..,..,1
Nonpregnant and nonnursing women can do the same jobs as men (1=yes; 0=no),Estonia,..,..,..,..,..,..,..,..,..,1
Nonpregnant and nonnursing women can do the same jobs as men (1=yes; 0=no),Ethiopia,..,..,..,..,..,..,..,..,..,0
Nonpregnant and nonnursing women can do the same jobs as men (1=yes; 0=no),Euro area,..,..,..,..,..,..,..,..,..,..
Nonpregnant and nonnursing women can do the same jobs as men (1=yes; 0=no),Europe & Central Asia,..,..,..,..,..,..,..,..,..,..
Nonpregnant and nonnursing women can do the same jobs as men (1=yes; 0=no),Europe & Central Asia (excluding high income),..,..,..,..,..,..,..,..,..,..
Nonpregnant and nonnursing women can do the same jobs as men (1=yes; 0=no),Europe & Central Asia (IDA & IBRD),..,..,..,..,..,..,..,..,..,..
Nonpregnant and nonnursing women can do the same jobs as men (1=yes; 0=no),European Union,..,..,..,..,..,..,..,..,..,..
Nonpregnant and nonnursing women can do the same jobs as men (1=yes; 0=no),Faroe Islands,..,..,..,..,..,..,..,..,..,..
Nonpregnant and nonnursing women can do the same jobs as men (1=yes; 0=no),Fiji,..,..,..,..,..,..,..,..,..,0
